priority,score,table_name,alias_table_name,owner,task_owner,table_rows,data_length,column_count,table_model,primary_key,partition_key,partition_count,tablet_count,task_count,latest_task_code,latest_task_name,latest_task_instance_time,latest_task_influence_num,downstream_count,sql_query_count,sql_last_time,resource_ref_count,collection_count,report_item_count,project_count,persist_object_count,persist_table_refs,unused_days,data_warehouse_layering,asset_class,suggested_rules,evidence
P3,16.0,ods_api_jingdong_aftersale_indemnity_query_info_du,ODS_小额打款-查询打款记录查询接口信息表(京东API),管理员,管理员,2392.0,2856278.0,16,PRIMARY_KEYS,"`dt`, `__id`",`dt`,427,854,1,AReCZmtmKd,ODS_小额打款-查询打款记录查询接口信息表(京东API)【连接器】,2026-07-09 10:03:03,39.0,1.0,0,,1,1,0,1,0,0,0.0,ods,共享数据,"表级行数非零；表级行数 7/30 天波动；最新分区 `dt` 非空/及时；主键 `dt`, `__id` 重复检查；退款/售后金额与数量范围；店铺标识关键字段空值；原始 API 记录落地完整性",被 1 个分析项目使用；有关联产出任务 1 个；任务下游数量 1；资源关系引用 1 次；存在 owner/任务负责人证据；有分区 427 个
P3,16,ods_api_jlqc_account_info_du_old,ODS_账号信息表(巨量千川API)_旧,包彦,陶林强,1324.0,745175.0,11,PRIMARY_KEYS,"`dt`, `__id`",`dt`,129,258,1,3TuoOQKpso,ODS_账号信息表(巨量千川API)【连接器】,,0.0,0.0,0,,1,2,0,2,0,0,28.0,ods,共享数据,"表级行数非零；表级行数 7/30 天波动；最新分区 `dt` 非空/及时；主键 `dt`, `__id` 重复检查；推广费/投放指标非负与日期完整性；店铺标识关键字段空值；原始 API 记录落地完整性",被 2 个分析项目使用；有关联产出任务 1 个；资源关系引用 1 次；存在 owner/任务负责人证据；有分区 129 个
P3,16.0,ods_api_jlqc_adv_account_basic_info_du_old,ODS_广告账号基础信息表(巨量千川API)_旧,包彦,陶林强,12781.0,4491743.0,13,PRIMARY_KEYS,"`dt`, `__id`",`dt`,413,826,1,SeMLmT527a,ODS_广告账号基础信息表(巨量千川API)【连接器】,2026-07-09 10:01:38,11.0,1.0,0,,1,1,0,1,0,0,0.0,ods,共享数据,"表级行数非零；表级行数 7/30 天波动；最新分区 `dt` 非空/及时；主键 `dt`, `__id` 重复检查；推广费/投放指标非负与日期完整性；店铺标识关键字段空值；原始 API 记录落地完整性",被 1 个分析项目使用；有关联产出任务 1 个；任务下游数量 1；资源关系引用 1 次；存在 owner/任务负责人证据；有分区 413 个
P3,16.0,ods_api_jstbz_purchase_info_du,ODS_采购信息表(聚水潭标准API),管理员,管理员,13117.0,18396114.0,33,PRIMARY_KEYS,"`dt`, `__id`",`dt`,210,420,1,Dmcp977KMc,ODS_采购信息表(聚水潭标准API)【连接器】,2026-07-09 02:08:37,146.0,1.0,0,,1,1,0,1,0,0,0.0,ods,共享数据,"表级行数非零；表级行数 7/30 天波动；最新分区 `dt` 非空/及时；主键 `dt`, `__id` 重复检查；金额/费用字段非负与异常极值；推广费/投放指标非负与日期完整性；店铺标识关键字段空值；原始 API 记录落地完整性",被 1 个分析项目使用；有关联产出任务 1 个；任务下游数量 1；资源关系引用 1 次；存在 owner/任务负责人证据；有分区 210 个
P3,16.0,ods_api_jstbz_shop_product_info_du,ODS_店铺商品信息表(聚水潭标准API),管理员,管理员,587717.0,192454200.0,29,PRIMARY_KEYS,"`dt`, `__id`",`dt`,218,436,1,HfqCkga004,ODS_店铺商品信息表(聚水潭标准API)【连接器】,2026-07-09 02:04:03,4323.0,1.0,0,,1,1,0,1,0,0,0.0,ods,共享数据,"表级行数非零；表级行数 7/30 天波动；最新分区 `dt` 非空/及时；主键 `dt`, `__id` 重复检查；金额/费用字段非负与异常极值；商品编码/名称关键字段空值；店铺标识关键字段空值；原始 API 记录落地完整性",被 1 个分析项目使用；有关联产出任务 1 个；任务下游数量 1；资源关系引用 1 次；存在 owner/任务负责人证据；有分区 218 个
P3,16.0,ods_api_jstbz_virtualwh_repay_info_du,ODS_虚拟仓归还信息表(聚水潭标准API),管理员,管理员,1750.0,7611655.0,19,PRIMARY_KEYS,"`dt`, `__id`",`dt`,199,398,1,8L6zYxYrOV,ODS_虚拟仓归还信息表(聚水潭标准API)【连接器】,2026-07-09 14:00:20,16.0,1.0,0,,1,1,0,1,0,0,0.0,ods,共享数据,"表级行数非零；表级行数 7/30 天波动；最新分区 `dt` 非空/及时；主键 `dt`, `__id` 重复检查；店铺标识关键字段空值；原始 API 记录落地完整性",被 1 个分析项目使用；有关联产出任务 1 个；任务下游数量 1；资源关系引用 1 次；存在 owner/任务负责人证据；有分区 199 个
P3,16.0,ods_api_tb_inventory_item_list_info_du,ODS_库存商品列表信息表(淘宝API),管理员,陶林强,23007.0,24327179.0,32,PRIMARY_KEYS,"`dt`, `__id`",`dt`,453,906,1,ZueEmw6yJS,ODS_库存商品列表信息表(淘宝API)【连接器】,2026-07-09 01:00:47,147.0,1.0,0,,1,1,0,1,0,0,0.0,ods,共享数据,"表级行数非零；表级行数 7/30 天波动；最新分区 `dt` 非空/及时；主键 `dt`, `__id` 重复检查；金额/费用字段非负与异常极值；商品编码/名称关键字段空值；店铺标识关键字段空值；原始 API 记录落地完整性",被 1 个分析项目使用；有关联产出任务 1 个；任务下游数量 1；资源关系引用 1 次；存在 owner/任务负责人证据；有分区 453 个
P3,16.0,ods_api_tb_special_refunds_receive_info_du,ODS_特殊退款列表信息表(淘宝API),管理员,陶林强,61299.0,71392939.0,35,PRIMARY_KEYS,"`dt`, `__id`",`dt`,447,894,1,7p8ijtpRdo,ODS_特殊退款列表信息表(淘宝API)【连接器】,2026-07-09 01:03:26,1082.0,1.0,0,,1,1,0,1,0,0,0.0,ods,共享数据,"表级行数非零；表级行数 7/30 天波动；最新分区 `dt` 非空/及时；主键 `dt`, `__id` 重复检查；金额/费用字段非负与异常极值；退款/售后金额与数量范围；商品编码/名称关键字段空值；店铺标识关键字段空值；原始 API 记录落地完整性",被 1 个分析项目使用；有关联产出任务 1 个；任务下游数量 1；资源关系引用 1 次；存在 owner/任务负责人证据；有分区 447 个
P3,16.0,ods_db_cube_user_analysis_project,ODS_用户分析项目(魔方内置DB),管理员,管理员,391.0,53202.0,14,PRIMARY_KEYS,`__id`,,1,4,1,xbaK8DRSCc,ODS_用户分析项目(魔方内置DB)【迁移】,2026-07-09 14:00:53,392.0,1.0,0,,1,1,0,1,0,0,-1.0,ods,共享数据,表级行数非零；表级行数 7/30 天波动；最新日期字段 last_publish_time 及时；主键 `__id` 重复检查,被 1 个分析项目使用；有关联产出任务 1 个；任务下游数量 1；资源关系引用 1 次；存在 owner/任务负责人证据；有分区 1 个
P3,16.0,ods_db_cube_yuce_schedule_instance_exec_status,ODS_任务实例执行状态信息(魔方内置DB),管理员,管理员,225956.0,25750944.0,22,PRIMARY_KEYS,"`create_time`, `__id`",`create_time`,32,64,1,3wK8M0UF99,ODS_任务实例执行状态信息(魔方内置DB)【迁移】,2026-07-09 14:00:54,8607.0,2.0,0,,1,0,0,0,0,0,-1.0,ods,共享数据,"表级行数非零；表级行数 7/30 天波动；最新分区 `create_time` 非空/及时；主键 `create_time`, `__id` 重复检查",有关联产出任务 1 个；任务下游数量 2；资源关系引用 1 次；存在 owner/任务负责人证据；有分区 32 个
P3,16.0,ods_db_cube_yuce_schedule_task_dependency_info_f,ODS_调度任务依赖关系信息表(魔方内置DB),管理员,管理员,3749.0,333551.0,6,PRIMARY_KEYS,`__id`,,1,4,1,yrOYq6Tpfv,ODS_调度任务依赖关系信息表(魔方内置DB)【迁移】,2026-07-09 14:00:53,3710.0,2.0,0,,1,0,0,0,0,0,-1.0,ods,共享数据,表级行数非零；表级行数 7/30 天波动；最新日期字段 create_time 及时；主键 `__id` 重复检查,有关联产出任务 1 个；任务下游数量 2；资源关系引用 1 次；存在 owner/任务负责人证据；有分区 1 个
P3,16.0,ods_db_cube_yuce_schedule_task_info_f,ODS_调度任务定义表(魔方内置DB),管理员,管理员,3656.0,7392394.0,15,PRIMARY_KEYS,`__id`,,1,16,1,IFA5xhvoKM,ODS_调度任务定义表(魔方内置DB)【迁移】,2026-07-09 14:01:35,2643.0,2.0,0,,1,0,0,0,0,0,-1.0,ods,共享数据,表级行数非零；表级行数 7/30 天波动；最新日期字段 create_time 及时；主键 `__id` 重复检查；推广费/投放指标非负与日期完整性,有关联产出任务 1 个；任务下游数量 2；资源关系引用 1 次；存在 owner/任务负责人证据；有分区 1 个
P3,16.0,ods_db_cube_yuce_schedule_task_instance_info_f,ODS_任务执行实例信息表(魔方内置DB),管理员,管理员,225956.0,74255548.0,24,PRIMARY_KEYS,"`create_time`, `__id`",`create_time`,32,64,1,VIu2NlKh9u,ODS_任务执行实例信息表(魔方内置DB)【迁移】,2026-07-09 14:02:04,32158.0,2.0,0,,1,0,0,0,0,0,-1.0,ods,共享数据,"表级行数非零；表级行数 7/30 天波动；最新分区 `create_time` 非空/及时；主键 `create_time`, `__id` 重复检查；推广费/投放指标非负与日期完整性",有关联产出任务 1 个；任务下游数量 2；资源关系引用 1 次；存在 owner/任务负责人证据；有分区 32 个
P3,16.0,ods_db_cube_yuce_schedule_task_template,ODS_任务模板定义(魔方内置DB),管理员,管理员,39.0,15781.0,14,PRIMARY_KEYS,`__id`,,1,4,1,P4gPDDdFKN,ODS_任务模板定义(魔方内置DB)【迁移】,2026-07-09 14:00:31,39.0,2.0,0,,1,0,0,0,0,0,-1.0,ods,共享数据,表级行数非零；表级行数 7/30 天波动；最新日期字段 timeout 及时；主键 `__id` 重复检查,有关联产出任务 1 个；任务下游数量 2；资源关系引用 1 次；存在 owner/任务负责人证据；有分区 1 个
P3,16.0,ods_db_cube_yuce_schedule_triggle_config_info_f,ODS_调度触发配置(魔方内置DB),管理员,管理员,3119.0,307391.0,12,PRIMARY_KEYS,`__id`,,1,4,1,ehAfL64zA9,ODS_调度触发配置(魔方内置DB)【迁移】,2026-07-09 14:01:36,3092.0,2.0,0,,1,0,0,0,0,0,-1.0,ods,共享数据,表级行数非零；表级行数 7/30 天波动；最新日期字段 create_time 及时；主键 `__id` 重复检查,有关联产出任务 1 个；任务下游数量 2；资源关系引用 1 次；存在 owner/任务负责人证据；有分区 1 个
P3,16.0,ods_douyin_live_room_labor_cost_entry,ODS_抖音_直播间人力成本支出_填报,包彦,包彦,276.0,21496.0,13,PRIMARY_KEYS,`__id`,,1,4,1,xJeIQ69bSX,支出明细（钉钉表格）【在线表格接入】,2026-07-09 05:00:05,276.0,1.0,0,,1,1,0,1,0,0,0.0,ods,共享数据,表级行数非零；表级行数 7/30 天波动；主键 `__id` 重复检查；金额/费用字段非负与异常极值,被 1 个分析项目使用；有关联产出任务 1 个；任务下游数量 1；资源关系引用 1 次；存在 owner/任务负责人证据；有分区 1 个
P3,16.0,ods_douyinanshangpintuiguangshuju,ODS_抖音_全域投放推商品_RPA,包彦,陶林强,85275.0,6077022.0,16,PRIMARY_KEYS,`__id`,,1,16,1,00uSPqQxB9,ods-抖音全域按商品推广数据【迁移】,,0.0,1.0,0,,1,1,0,1,0,0,34.0,ods,共享数据,表级行数非零；表级行数 7/30 天波动；主键 `__id` 重复检查；金额/费用字段非负与异常极值；推广费/投放指标非负与日期完整性；商品编码/名称关键字段空值；店铺标识关键字段空值,被 1 个分析项目使用；有关联产出任务 1 个；任务下游数量 1；资源关系引用 1 次；存在 owner/任务负责人证据；有分区 1 个
P3,16.0,ODS_douyinchengfangtuiguanghuafei,ODS_抖音乘方推广花费表_填报,包彦,陶林强,64.0,43648.0,12,PRIMARY_KEYS,`__id`,,1,16,1,OgqA3SQ6bT,ODS_抖音乘方推广花费表【迁移】,,0.0,1.0,0,,1,1,0,1,0,0,34.0,不规范命名,共享数据,表级行数非零；表级行数 7/30 天波动；主键 `__id` 重复检查；金额/费用字段非负与异常极值；推广费/投放指标非负与日期完整性；店铺标识关键字段空值,被 1 个分析项目使用；有关联产出任务 1 个；任务下游数量 1；资源关系引用 1 次；存在 owner/任务负责人证据；有分区 1 个
P3,16.0,ods_dyhaopingshuju,ODS_抖音好评数据_填报,包彦,陶林强,1789.0,68387.0,8,PRIMARY_KEYS,`__id`,,1,16,1,Z3M1lFdITy,ods_抖音好评数据【迁移】,,0.0,1.0,0,,1,1,0,1,0,0,1.0,ods,共享数据,表级行数非零；表级行数 7/30 天波动；主键 `__id` 重复检查；金额/费用字段非负与异常极值,被 1 个分析项目使用；有关联产出任务 1 个；任务下游数量 1；资源关系引用 1 次；存在 owner/任务负责人证据；有分区 1 个
P3,16.0,ods_dyshuandanshuju,ODS_抖音刷单数据_填报,包彦,陶林强,1222.0,42640.0,7,PRIMARY_KEYS,`__id`,,1,16,1,JoeKH6qxcq,ods_抖音刷单数据【迁移】,,0.0,1.0,0,,1,1,0,1,0,0,1.0,ods,共享数据,表级行数非零；表级行数 7/30 天波动；主键 `__id` 重复检查；金额/费用字段非负与异常极值,被 1 个分析项目使用；有关联产出任务 1 个；任务下游数量 1；资源关系引用 1 次；存在 owner/任务负责人证据；有分区 1 个
P3,16.0,ODS_jihuaidduiyingshangpinid,ODS_抖音乘方计划id_链接id_映射_RPA,包彦,陶林强,13.0,11518.0,4,PRIMARY_KEYS,`__id`,,1,16,1,1beUE64XNH,ODS_抖音乘方计划id对应链接id表【迁移】,,0.0,1.0,0,,1,1,0,1,0,0,34.0,不规范命名,共享数据,表级行数非零；表级行数 7/30 天波动；主键 `__id` 重复检查；店铺标识关键字段空值,被 1 个分析项目使用；有关联产出任务 1 个；任务下游数量 1；资源关系引用 1 次；存在 owner/任务负责人证据；有分区 1 个
P3,16.0,ods_wbryxzibiao,ods_外包客服金额汇总表,包彦,陶林强,102.0,23587.0,6,PRIMARY_KEYS,`__id`,,1,16,1,oqOYcmC6tY,ods_外包客服金额汇总表【迁移】,,0.0,1.0,0,,1,1,0,1,0,0,85.0,ods,共享数据,表级行数非零；表级行数 7/30 天波动；主键 `__id` 重复检查；金额/费用字段非负与异常极值,被 1 个分析项目使用；有关联产出任务 1 个；任务下游数量 1；资源关系引用 1 次；存在 owner/任务负责人证据；有分区 1 个
P3,16.0,ODS_yuangongxinzibiao,ODS_员工薪资综合表,包彦,陶林强,1573.0,233816.0,39,PRIMARY_KEYS,`__id`,,1,16,1,XfQ7hsYBBL,ODS_员工薪资综合表【迁移】,,0.0,1.0,0,,1,1,0,1,0,0,49.0,不规范命名,共享数据,表级行数非零；表级行数 7/30 天波动；主键 `__id` 重复检查；金额/费用字段非负与异常极值,被 1 个分析项目使用；有关联产出任务 1 个；任务下游数量 1；资源关系引用 1 次；存在 owner/任务负责人证据；有分区 1 个
P3,16.0,ODS_zhinengbumenchaifenbiao,ODS_标准化职能部门拆分表,包彦,陶林强,2599.0,130561.0,5,PRIMARY_KEYS,`__id`,,1,16,1,pEOIk5aZtP,ODS_标准化职能部门拆分表【迁移】,,0.0,1.0,0,,1,1,0,1,0,0,85.0,不规范命名,共享数据,表级行数非零；表级行数 7/30 天波动；主键 `__id` 重复检查,被 1 个分析项目使用；有关联产出任务 1 个；任务下游数量 1；资源关系引用 1 次；存在 owner/任务负责人证据；有分区 1 个
P3,16.0,odsjingdongziyinghejingzaodanpinfanli,京东京造自营官方立减单品返利,包彦,陶林强,25862.0,734253.0,6,PRIMARY_KEYS,`__id`,,1,16,1,aG4m6S4w6P,京东京造自营官方立减单品返利【迁移】,,0.0,1.0,0,,1,1,0,1,0,0,62.0,不规范命名,共享数据,表级行数非零；表级行数 7/30 天波动；主键 `__id` 重复检查；商品编码/名称关键字段空值；店铺标识关键字段空值,被 1 个分析项目使用；有关联产出任务 1 个；任务下游数量 1；资源关系引用 1 次；存在 owner/任务负责人证据；有分区 1 个
P3,16.0,odsziyinghejingzaoshouhoushujubiao,京东售后数据,包彦,陶林强,214052.0,8719668.0,14,PRIMARY_KEYS,`__id`,,1,4,1,GwQTxmlYjX,京东售后数据【迁移】,2026-07-09 08:50:19,214052.0,1.0,0,,1,1,0,1,0,0,0.0,不规范命名,共享数据,表级行数非零；表级行数 7/30 天波动；主键 `__id` 重复检查；金额/费用字段非负与异常极值；退款/售后金额与数量范围；商品编码/名称关键字段空值；店铺标识关键字段空值,被 1 个分析项目使用；有关联产出任务 1 个；任务下游数量 1；资源关系引用 1 次；存在 owner/任务负责人证据；有分区 1 个
P3,16.0,pdd2023zhugongshuju,拼多多2023助攻数据,包彦,陶林强,92558.0,4517356.0,11,PRIMARY_KEYS,`__id`,,1,16,1,kl46re5o3z,拼多多2023助攻数据【迁移】,,0.0,1.0,0,,1,1,0,1,0,0,0.0,不规范命名,共享数据,表级行数非零；表级行数 7/30 天波动；主键 `__id` 重复检查；商品编码/名称关键字段空值；店铺标识关键字段空值,被 1 个分析项目使用；有关联产出任务 1 个；任务下游数量 1；资源关系引用 1 次；存在 owner/任务负责人证据；有分区 1 个
P3,16.0,pdd_product_promotion_whole_store_hosting,拼多多-商品推广全店托管,包彦,陶林强,95664.0,5558140.0,33,PRIMARY_KEYS,`__id`,,1,4,1,ip8eDwje09,拼多多-商品推广全店托管【迁移】,2026-07-09 11:35:52,95664.0,1.0,0,,1,1,0,1,0,0,0.0,不规范命名,共享数据,表级行数非零；表级行数 7/30 天波动；最新日期字段 business_date 及时；主键 `__id` 重复检查；金额/费用字段非负与异常极值；推广费/投放指标非负与日期完整性；商品编码/名称关键字段空值；店铺标识关键字段空值,被 1 个分析项目使用；有关联产出任务 1 个；任务下游数量 1；资源关系引用 1 次；存在 owner/任务负责人证据；有分区 1 个
P3,16.0,pdd_product_promotion_whole_store_hosting_overview,拼多多-商品推广概况全店托管,包彦,陶林强,2560.0,371488.0,26,PRIMARY_KEYS,`__id`,,1,4,1,cTcFjycErR,拼多多-商品推广概况全店托管【迁移】,2026-07-09 11:35:32,2560.0,1.0,0,,1,1,0,1,0,0,0.0,不规范命名,共享数据,表级行数非零；表级行数 7/30 天波动；最新日期字段 business_date 及时；主键 `__id` 重复检查；金额/费用字段非负与异常极值；推广费/投放指标非负与日期完整性；商品编码/名称关键字段空值；店铺标识关键字段空值,被 1 个分析项目使用；有关联产出任务 1 个；任务下游数量 1；资源关系引用 1 次；存在 owner/任务负责人证据；有分区 1 个
P3,16.0,pdd_promotion_reportproduct_promotion_dailyunit,拼多多推广报表商品推广日报单元,包彦,陶林强,628026.0,61265884.0,45,PRIMARY_KEYS,`__id`,,1,4,1,ZjaKsqKDhn,拼多多推广报表商品推广日报单元【迁移】,2026-07-09 11:36:49,628026.0,1.0,0,,1,1,0,1,0,0,0.0,不规范命名,共享数据,表级行数非零；表级行数 7/30 天波动；最新日期字段 business_date 及时；主键 `__id` 重复检查；金额/费用字段非负与异常极值；推广费/投放指标非负与日期完整性；商品编码/名称关键字段空值；店铺标识关键字段空值,被 1 个分析项目使用；有关联产出任务 1 个；任务下游数量 1；资源关系引用 1 次；存在 owner/任务负责人证据；有分区 1 个
